No,Price,Area,Bedrooms,WCs,District,Floors,Legal_status,Frontage,Price_per_sqm,District_encoded,Month
161,9.0,60.0,3.0,4.0,quan-3,2.0,1.0,0.0,0.15,2,4
162,7.2,38.0,4.0,5.0,quan-3,4.0,-1.0,0.0,0.19,2,4
163,5.4,81.22,4.0,4.0,quan-3,4.0,1.0,1.0,0.07,2,4
164,8.9,190.0,3.0,4.0,quan-3,4.0,1.0,-1.0,0.05,2,4
165,5.36,61.0,3.0,3.0,quan-3,4.0,1.0,0.0,0.09,2,4
166,5.0,63.0,3.0,3.0,quan-3,2.0,-1.0,-1.0,0.08,2,3
167,4.56,42.0,3.0,3.0,quan-3,3.0,1.0,1.0,0.11,2,3
168,7.5,35.0,4.0,4.0,quan-3,4.0,-1.0,-1.0,0.21,2,3
169,2.7,30.0,2.0,3.0,quan-3,2.0,1.0,-1.0,0.09,2,3
170,17.9,330.0,11.0,11.0,quan-3,2.0,1.0,-1.0,0.05,2,3
171,3.9,18.0,3.0,3.0,quan-3,3.0,1.0,-1.0,0.22,2,3
172,5.5,25.0,3.0,4.0,quan-3,4.0,1.0,0.0,0.22,2,3
173,4.0,48.0,5.0,5.0,quan-3,3.0,1.0,0.0,0.08,2,3
174,11.5,100.0,4.0,4.0,quan-3,4.0,-1.0,-1.0,0.12,2,3
175,7.5,35.2,4.0,4.0,quan-3,5.0,-1.0,-1.0,0.21,2,3
176,4.5,31.0,2.0,2.0,quan-3,2.0,1.0,1.0,0.15,2,3
177,5.6,81.22,2.0,4.0,quan-3,3.0,-1.0,0.0,0.07,2,2
178,7.5,42.0,4.0,3.0,quan-3,4.0,-1.0,-1.0,0.18,2,2
179,10.0,65.0,3.0,4.0,quan-3,5.0,-1.0,1.0,0.15,2,2
180,8.7,65.0,3.0,3.0,quan-3,4.0,-1.0,1.0,0.13,2,2
181,8.3,55.0,4.0,5.0,quan-3,5.0,-1.0,-1.0,0.15,2,2
182,10.0,45.0,4.0,3.0,quan-3,4.0,1.0,0.0,0.22,2,2
183,14.0,43.0,3.0,3.0,quan-3,3.0,1.0,1.0,0.33,2,2
184,9.0,60.0,1.0,2.0,quan-3,4.0,-1.0,0.0,0.15,2,1
185,17.0,88.0,4.0,5.0,quan-3,3.0,-1.0,0.0,0.19,2,1
186,12.8,75.0,5.0,6.0,quan-4,4.0,1.0,1.0,0.17,3,12
187,4.85,47.0,3.0,3.0,quan-4,4.0,1.0,1.0,0.1,3,11
188,4.5,34.0,3.0,3.0,quan-4,4.0,-1.0,1.0,0.13,3,11
189,3.3,62.0,2.0,2.0,quan-4,2.0,-1.0,-1.0,0.05,3,11
190,3.3,42.0,3.0,1.0,quan-4,2.0,1.0,-1.0,0.08,3,11
191,5.9,28.0,3.0,5.0,quan-4,4.0,1.0,1.0,0.21,3,11
192,7.5,32.0,4.0,3.0,quan-4,5.0,-1.0,1.0,0.23,3,11
193,15.0,73.0,4.0,3.0,quan-4,4.0,-1.0,1.0,0.21,3,11
194,3.4,24.0,3.0,3.0,quan-4,4.0,1.0,1.0,0.14,3,11
195,3.4,72.0,3.0,3.0,quan-4,4.0,1.0,1.0,0.05,3,11
196,6.5,42.0,3.0,3.0,quan-4,2.0,-1.0,1.0,0.15,3,7
197,5.0,21.0,3.0,3.0,quan-4,5.0,1.0,1.0,0.24,3,7
198,4.0,35.0,4.0,3.0,quan-4,3.0,1.0,0.0,0.11,3,7
199,6.29,31.0,9.0,5.0,quan-4,3.0,1.0,0.0,0.2,3,6
200,2.0,5.0,1.0,2.0,quan-4,2.0,1.0,1.0,0.4,3,6
201,8.1,98.0,6.0,3.0,quan-4,5.0,-1.0,-1.0,0.08,3,6
202,3.9,24.0,3.0,3.0,quan-4,3.0,1.0,0.0,0.16,3,6
203,2.35,60.0,2.0,2.0,quan-4,3.0,1.0,-1.0,0.04,3,6
204,5.6,36.0,4.0,4.0,quan-4,5.0,-1.0,-1.0,0.16,3,6
205,3.15,30.0,3.0,2.0,quan-4,3.0,-1.0,1.0,0.1,3,5
206,2.5,14.0,2.0,3.0,quan-4,3.0,1.0,0.0,0.18,3,3
207,3.8,62.0,2.0,2.0,quan-4,5.0,1.0,1.0,0.06,3,3
208,3.85,62.0,2.0,2.0,quan-4,3.0,1.0,-1.0,0.06,3,3
209,10.0,48.0,4.0,4.0,quan-4,3.0,1.0,1.0,0.21,3,3
210,5.0,30.0,3.0,3.0,quan-4,5.0,1.0,-1.0,0.17,3,3
211,3.65,45.0,2.0,1.0,quan-4,2.0,1.0,0.0,0.08,3,3
212,1.3,11.0,2.0,1.0,quan-4,2.0,1.0,0.0,0.12,3,3
213,14.0,64.0,2.0,3.0,quan-4,2.0,-1.0,1.0,0.22,3,3
214,4.0,28.0,3.0,3.0,quan-4,4.0,1.0,0.0,0.14,3,3
215,7.0,87.0,4.0,5.0,quan-4,3.0,1.0,0.0,0.08,3,3
216,3.3,30.0,2.0,3.0,quan-4,3.0,1.0,0.0,0.11,3,3
217,8.9,46.0,4.0,2.0,quan-4,2.0,-1.0,1.0,0.19,3,3
218,9.8,36.0,4.0,4.0,quan-4,5.0,1.0,1.0,0.27,3,3
219,3.95,26.0,2.0,3.0,quan-4,5.0,1.0,0.0,0.15,3,3
220,10.0,40.0,2.0,3.0,quan-4,3.0,1.0,1.0,0.25,3,3
221,9.8,41.64,4.0,9.0,quan-4,4.0,-1.0,-1.0,0.24,3,3
222,5.3,21.0,4.0,3.0,quan-4,5.0,-1.0,0.0,0.25,3,3
223,13.5,44.0,4.0,4.0,quan-4,5.0,-1.0,1.0,0.31,3,3
224,5.9,25.0,1.0,2.0,quan-4,2.0,1.0,0.0,0.24,3,3
225,7.5,71.0,6.0,8.0,quan-4,5.0,-1.0,0.0,0.11,3,3
226,7.8,74.0,3.0,2.0,quan-4,3.0,-1.0,-1.0,0.11,3,3
227,8.2,40.6,4.0,4.0,quan-4,5.0,-1.0,0.0,0.2,3,2
228,8.2,41.0,4.0,4.0,quan-4,3.0,1.0,0.0,0.2,3,2
229,8.2,80.0,4.0,4.0,quan-4,5.0,-1.0,-1.0,0.1,3,2
230,4.1,54.7,3.0,3.0,quan-4,3.0,-1.0,1.0,0.07,3,2
231,1.85,36.0,2.0,1.0,quan-4,2.0,1.0,0.0,0.05,3,1
232,7.35,41.0,3.0,3.0,quan-5,2.0,1.0,1.0,0.18,4,12
233,10.3,66.0,2.0,4.0,quan-5,2.0,1.0,0.0,0.16,4,11
234,5.45,23.0,3.0,3.0,quan-5,3.0,1.0,1.0,0.24,4,11
235,14.5,57.0,4.0,4.0,quan-5,3.0,-1.0,1.0,0.25,4,11
236,13.97,65.31,5.0,4.0,quan-5,4.0,-1.0,-1.0,0.21,4,9
237,7.99,60.0,7.0,7.0,quan-5,4.0,-1.0,0.0,0.13,4,9
238,13.97,44.0,6.0,5.0,quan-5,5.0,1.0,1.0,0.32,4,8
239,2.8,20.0,2.0,2.0,quan-5,3.0,1.0,0.0,0.14,4,8
240,7.0,44.0,4.0,3.0,quan-5,3.0,-1.0,0.0,0.16,4,8
241,6.0,48.0,2.0,2.0,quan-5,3.0,1.0,1.0,0.12,4,8
242,17.0,50.0,6.0,4.0,quan-5,6.0,-1.0,-1.0,0.34,4,7
243,13.97,132.0,8.0,10.0,quan-5,5.0,-1.0,-1.0,0.11,4,7
244,13.97,25.0,2.0,3.0,quan-5,3.0,1.0,0.0,0.56,4,7
245,12.0,65.31,4.0,4.0,quan-5,3.0,-1.0,0.0,0.18,4,7
246,5.6,65.31,2.0,3.0,quan-5,4.0,1.0,-1.0,0.09,4,7
247,7.5,55.0,4.0,3.0,quan-5,3.0,-1.0,-1.0,0.14,4,6
248,5.2,32.0,5.0,5.0,quan-5,4.0,1.0,-1.0,0.16,4,6
249,8.5,36.0,4.0,3.0,quan-5,5.0,1.0,-1.0,0.24,4,6
250,2.95,50.0,2.0,2.0,quan-5,2.0,-1.0,-1.0,0.06,4,6
251,2.0,48.0,2.0,2.0,quan-5,2.0,-1.0,-1.0,0.04,4,6
252,4.0,65.0,3.0,4.0,quan-5,3.0,1.0,-1.0,0.06,4,6
253,13.97,28.0,3.0,3.0,quan-5,3.0,1.0,0.0,0.5,4,5
254,13.97,40.0,2.0,2.0,quan-5,3.0,-1.0,0.0,0.35,4,5
255,3.25,14.0,2.0,2.0,quan-5,3.0,1.0,-1.0,0.23,4,5
256,13.97,84.0,4.0,5.0,quan-5,3.0,1.0,0.0,0.17,4,5
257,6.0,28.0,3.0,3.0,quan-5,2.0,1.0,0.0,0.21,4,5
258,11.45,55.0,4.0,4.0,quan-5,5.0,1.0,-1.0,0.21,4,5
259,6.0,55.0,6.0,5.0,quan-5,4.0,1.0,1.0,0.11,4,5
260,6.0,52.0,3.0,3.0,quan-5,4.0,1.0,0.0,0.12,4,5
261,4.0,54.0,2.0,2.0,quan-5,2.0,1.0,0.0,0.07,4,5
262,6.0,60.0,3.0,3.0,quan-5,4.0,1.0,0.0,0.1,4,5
263,5.0,60.0,3.0,2.0,quan-5,2.0,1.0,1.0,0.08,4,5
264,7.0,45.0,3.0,2.0,quan-5,3.0,1.0,-1.0,0.16,4,5
265,12.0,65.0,4.0,4.0,quan-5,4.0,-1.0,1.0,0.18,4,4
266,4.5,30.0,3.0,2.0,quan-5,2.0,1.0,0.0,0.15,4,4
267,15.0,56.0,4.0,3.0,quan-5,3.0,1.0,1.0,0.27,4,4
268,10.6,75.0,5.0,5.0,quan-5,3.0,-1.0,-1.0,0.14,4,4
269,7.95,39.0,4.0,3.0,quan-5,3.0,1.0,1.0,0.2,4,4
270,3.8,25.0,2.0,2.0,quan-5,2.0,-1.0,0.0,0.15,4,4
271,3.3,32.0,4.0,3.0,quan-5,3.0,-1.0,0.0,0.1,4,3
272,7.1,45.0,3.0,2.0,quan-5,3.0,-1.0,0.0,0.16,4,3
273,4.56,52.0,3.0,3.0,quan-5,2.0,1.0,0.0,0.09,4,3
274,4.0,50.0,2.0,2.0,quan-5,3.0,1.0,1.0,0.08,4,3
