Price,Area,Bedrooms,WCs,District,Floors,Legal_status,Price_per_sqm,District_encoded,Month,Frontage_1,Frontage_0
6.7,54.0,3.0,3.0,binh-tan,4.0,0.0,0.12,13,9,0,1
4.7,60.0,2.0,2.0,binh-tan,2.0,0.0,0.08,13,9,0,1
4.5,72.0,3.0,3.0,binh-tan,2.0,0.0,0.06,13,9,0,1
5.0,59.0,3.0,3.0,binh-tan,3.0,0.0,0.08,13,9,0,1
4.3,43.0,3.0,2.0,binh-tan,3.0,0.0,0.1,13,9,0,1
4.35,64.0,3.0,2.0,binh-tan,2.0,0.0,0.07,13,9,0,1
5.7,52.0,6.0,6.0,binh-tan,5.0,0.0,0.11,13,9,0,0
5.2,65.0,4.0,5.0,binh-tan,5.0,0.0,0.08,13,9,0,1
2.87,46.0,3.0,2.0,binh-tan,2.0,1.0,0.06,13,9,0,1
4.85,120.0,3.0,2.0,binh-tan,2.0,1.0,0.04,13,9,1,0
4.5,41.0,2.0,2.0,binh-tan,2.0,0.0,0.11,13,9,0,0
7.0,72.0,4.0,4.0,binh-tan,3.0,0.0,0.1,13,9,1,0
4.8,60.0,4.0,5.0,binh-tan,4.0,0.0,0.08,13,9,0,0
7.38,100.0,4.0,3.0,binh-tan,3.0,0.0,0.07,13,9,0,1
4.8,60.0,2.0,2.0,binh-tan,2.0,0.0,0.08,13,9,1,0
3.6,50.0,3.0,2.0,binh-tan,2.0,0.0,0.07,13,9,0,1
4.0,70.0,3.0,2.0,binh-tan,2.0,1.0,0.06,13,9,0,0
9.98,270.0,20.0,20.0,binh-tan,3.0,1.0,0.04,13,9,0,1
4.2,84.0,3.0,2.0,binh-tan,3.0,0.0,0.05,13,9,0,0
4.9,64.0,2.0,2.0,binh-tan,2.0,0.0,0.08,13,9,0,1
4.1,52.0,2.0,2.0,binh-tan,2.0,0.0,0.08,13,9,0,1
14.0,160.0,5.0,5.0,binh-tan,4.0,1.0,0.09,13,9,0,1
4.35,56.0,5.0,5.0,binh-tan,4.0,0.0,0.08,13,9,0,0
4.5,71.0,4.0,3.0,binh-tan,2.0,0.0,0.06,13,9,0,1
5.6,64.0,4.0,4.0,binh-tan,4.0,0.0,0.09,13,9,0,1
7.2,140.0,4.0,3.0,binh-tan,3.0,0.0,0.05,13,9,0,1
5.6,72.0,4.0,4.0,binh-tan,3.0,0.0,0.08,13,9,0,1
5.0,56.0,2.0,2.0,binh-tan,2.0,0.0,0.09,13,9,0,1
7.8,74.0,4.0,4.0,binh-tan,4.0,0.0,0.11,13,9,0,1
5.75,53.0,4.0,3.0,binh-tan,4.0,0.0,0.11,13,9,0,1
6.15,52.0,4.0,4.0,binh-tan,4.0,0.0,0.12,13,9,0,1
5.5,66.0,5.0,5.0,binh-tan,4.0,0.0,0.08,13,9,0,1
4.68,48.0,4.0,3.0,binh-tan,4.0,0.0,0.1,13,9,0,1
6.68,80.0,3.0,3.0,binh-tan,3.0,0.0,0.08,13,9,1,0
6.68,78.0,5.0,4.0,binh-tan,5.0,1.0,0.09,13,9,1,0
8.8,270.0,11.0,11.0,binh-tan,3.0,0.0,0.03,13,9,0,0
4.7,63.0,2.0,1.0,binh-tan,2.0,0.0,0.07,13,9,0,1
6.68,78.0,4.0,4.0,binh-tan,4.0,1.0,0.09,13,9,1,0
4.1,44.0,3.0,3.0,binh-tan,3.0,0.0,0.09,13,9,0,0
4.2,48.0,2.0,2.0,binh-tan,2.0,0.0,0.09,13,9,0,1
6.1,72.0,5.0,6.0,binh-tan,4.0,0.0,0.08,13,9,0,1
5.88,80.0,4.0,4.0,binh-tan,4.0,1.0,0.07,13,9,1,0
5.1,62.0,3.0,3.0,binh-tan,3.0,1.0,0.08,13,9,0,1
6.2,47.0,4.0,4.0,binh-tan,4.0,0.0,0.13,13,9,1,0
7.4,72.0,4.0,4.0,binh-tan,3.0,0.0,0.1,13,9,0,1
4.35,44.0,2.0,2.0,binh-tan,2.0,0.0,0.1,13,9,0,1
5.9,102.0,5.0,4.0,binh-tan,3.0,0.0,0.06,13,9,0,1
6.8,78.0,4.0,4.0,binh-tan,3.0,0.0,0.09,13,9,0,1
7.5,56.0,5.0,5.0,binh-tan,4.0,0.0,0.13,13,9,0,1
5.2,52.0,4.0,4.0,binh-tan,4.0,0.0,0.1,13,9,0,1
6.2,64.0,4.0,5.0,binh-tan,4.0,1.0,0.1,13,9,0,1
6.5,60.0,5.0,6.0,binh-tan,4.0,1.0,0.11,13,9,0,1
4.85,64.0,3.0,3.0,binh-tan,3.0,1.0,0.08,13,9,0,1
4.0,76.0,2.0,2.0,binh-tan,2.0,1.0,0.05,13,9,0,0
6.88,68.0,4.0,4.0,binh-tan,4.0,1.0,0.1,13,9,1,0
5.58,96.0,3.0,3.0,binh-tan,3.0,1.0,0.06,13,9,0,1
4.5,65.0,3.0,2.0,binh-tan,2.0,0.0,0.07,13,9,0,0
4.9,62.0,3.0,3.0,binh-tan,3.0,1.0,0.08,13,9,0,1
11.5,84.0,8.0,8.0,binh-tan,5.0,1.0,0.14,13,9,1,0
4.0,52.0,3.0,2.0,binh-tan,2.0,0.0,0.08,13,9,0,1
5.3,48.0,3.0,3.0,binh-tan,3.0,0.0,0.11,13,9,0,1
5.6,63.0,4.0,5.0,binh-tan,4.0,0.0,0.09,13,9,0,1
7.9,120.0,4.0,4.0,binh-tan,3.0,1.0,0.07,13,9,0,0
7.3,64.0,4.0,3.0,binh-tan,4.0,1.0,0.11,13,9,0,1
3.7,49.0,2.0,3.0,binh-tan,2.0,0.0,0.08,13,9,0,0
4.38,76.0,3.0,3.0,binh-tan,3.0,0.0,0.06,13,9,0,1
3.6,48.0,2.0,2.0,binh-tan,2.0,0.0,0.08,13,9,0,0
2.7,45.0,2.0,2.0,binh-tan,2.0,1.0,0.06,13,9,0,1
8.9,80.0,4.0,4.0,binh-tan,4.0,1.0,0.11,13,9,1,0
7.5,112.0,4.0,3.0,binh-tan,3.0,1.0,0.07,13,9,0,1
4.1,56.0,2.0,2.0,binh-tan,2.0,0.0,0.07,13,9,0,1
3.55,40.0,2.0,2.0,binh-tan,2.0,0.0,0.09,13,9,0,0
5.5,72.0,3.0,3.0,binh-tan,2.0,0.0,0.08,13,9,0,1
5.9,54.0,3.0,3.0,binh-tan,4.0,0.0,0.11,13,9,0,1
3.5,90.0,4.0,3.0,binh-tan,3.0,0.0,0.04,13,9,1,0
5.1,70.0,5.0,6.0,binh-tan,4.0,1.0,0.07,13,9,0,1
4.6,52.0,3.0,2.0,binh-tan,2.0,0.0,0.09,13,9,1,0
4.5,66.0,3.0,2.0,binh-tan,3.0,1.0,0.07,13,9,0,0
3.8,48.0,2.0,2.0,binh-tan,2.0,0.0,0.08,13,9,0,1
4.0,93.0,3.0,3.0,binh-tan,2.0,0.0,0.04,13,9,0,0
3.3,57.0,3.0,2.0,binh-tan,1.0,0.0,0.06,13,9,0,0
3.1,116.0,2.0,1.0,binh-tan,2.0,0.0,0.03,13,9,1,0
3.4,48.0,2.0,2.0,binh-tan,2.0,0.0,0.07,13,9,1,0
2.7,35.0,3.0,3.0,binh-tan,3.0,0.0,0.08,13,9,1,0
3.0,25.0,5.0,3.0,binh-tan,5.0,0.0,0.12,13,9,0,0
3.9,76.0,3.0,2.0,binh-tan,2.0,0.0,0.05,13,9,0,0
6.68,78.0,4.0,4.0,binh-tan,4.0,1.0,0.09,13,9,1,0
7.5,80.0,5.0,5.0,binh-tan,3.0,1.0,0.09,13,9,0,1
5.2,88.0,3.0,2.0,binh-tan,2.0,0.0,0.06,13,9,0,1
5.1,78.0,4.0,4.0,binh-tan,4.0,1.0,0.07,13,9,0,1
3.45,40.0,2.0,2.0,binh-tan,2.0,0.0,0.09,13,9,0,0
11.0,120.0,5.0,5.0,binh-tan,4.0,0.0,0.09,13,9,1,0
3.7,60.0,3.0,3.0,binh-tan,2.0,0.0,0.06,13,9,0,0
3.35,52.0,2.0,2.0,binh-tan,2.0,1.0,0.06,13,9,0,1
6.5,90.0,6.0,5.0,binh-tan,4.0,1.0,0.07,13,9,1,0
5.7,66.0,5.0,5.0,binh-tan,4.0,1.0,0.09,13,9,0,0
3.2,77.0,3.0,2.0,binh-tan,2.0,1.0,0.04,13,9,1,0
6.5,63.0,3.0,4.0,binh-tan,4.0,1.0,0.1,13,9,1,0
5.38,65.0,4.0,4.0,binh-tan,4.0,0.0,0.08,13,9,0,0
4.25,65.0,4.0,5.0,binh-tan,3.0,0.0,0.07,13,9,0,1
3.99,44.0,3.0,3.0,binh-tan,3.0,0.0,0.09,13,9,0,0
13.5,120.0,5.0,5.0,binh-tan,4.0,0.0,0.11,13,9,1,0
7.0,68.0,5.0,6.0,binh-tan,5.0,0.0,0.1,13,9,0,1
3.8,73.0,4.0,2.0,binh-tan,2.0,1.0,0.05,13,9,0,1
4.0,70.0,3.0,2.0,binh-tan,2.0,0.0,0.06,13,9,0,0
3.85,56.0,3.0,3.0,binh-tan,3.0,0.0,0.07,13,9,1,0
4.2,40.0,4.0,4.0,binh-tan,4.0,0.0,0.11,13,9,0,1
3.7,53.0,4.0,2.0,binh-tan,2.0,0.0,0.07,13,9,0,0
3.3,44.0,2.0,2.0,binh-tan,2.0,1.0,0.08,13,9,0,0
3.1,43.0,2.0,2.0,binh-tan,2.0,0.0,0.07,13,9,0,0
4.0,52.0,2.0,2.0,binh-tan,2.0,0.0,0.08,13,9,0,1
6.0,65.0,4.0,5.0,binh-tan,5.0,1.0,0.09,13,9,0,1
9.38,88.0,6.0,6.0,binh-tan,6.0,1.0,0.11,13,9,1,0
5.3,66.0,3.0,2.0,binh-tan,2.0,0.0,0.08,13,9,0,1
3.45,34.0,3.0,4.0,binh-tan,1.0,0.0,0.1,13,9,0,0
3.3,54.0,4.0,2.0,binh-tan,2.0,0.0,0.06,13,9,0,0
7.8,76.0,4.0,5.0,binh-tan,4.0,0.0,0.1,13,8,1,0
4.3,40.0,3.0,3.0,binh-tan,3.0,0.0,0.11,13,8,0,1
3.0,58.0,3.0,3.0,binh-tan,2.0,1.0,0.05,13,9,0,1
6.38,78.0,4.0,4.0,binh-tan,4.0,1.0,0.08,13,9,0,0
5.6,63.0,4.0,4.0,binh-tan,4.0,1.0,0.09,13,9,0,1
5.7,51.0,4.0,4.0,binh-tan,5.0,0.0,0.11,13,8,0,1
12.8,100.0,4.0,5.0,binh-tan,4.0,1.0,0.13,13,8,1,0
4.0,50.0,4.0,4.0,binh-tan,4.0,0.0,0.08,13,8,0,1
4.95,68.0,5.0,3.0,binh-tan,5.0,0.0,0.07,13,8,0,1
3.0,40.0,3.0,2.0,binh-tan,2.0,0.0,0.08,13,8,0,0
6.8,110.0,6.0,6.0,binh-tan,5.0,1.0,0.06,13,8,0,1
4.2,78.0,3.0,2.0,binh-tan,2.0,0.0,0.05,13,8,0,0
5.1,68.0,4.0,3.0,binh-tan,4.0,1.0,0.08,13,8,0,1
4.85,60.0,4.0,5.0,binh-tan,4.0,1.0,0.08,13,8,0,1
3.5,64.0,3.0,2.0,binh-tan,2.0,0.0,0.05,13,8,0,0
6.2,66.0,5.0,5.0,binh-tan,4.0,0.0,0.09,13,8,0,1
5.5,96.0,4.0,2.0,binh-tan,3.0,1.0,0.06,13,8,0,1
7.4,71.0,4.0,5.0,binh-tan,5.0,0.0,0.1,13,8,1,0
5.3,64.0,4.0,4.0,binh-tan,4.0,0.0,0.08,13,8,0,1
3.86,86.0,4.0,3.0,binh-tan,3.0,1.0,0.04,13,8,0,0
3.6,44.0,2.0,2.0,binh-tan,2.0,0.0,0.08,13,8,0,0
3.2,35.0,2.0,2.0,binh-tan,2.0,1.0,0.09,13,8,0,1
1.35,32.0,2.0,2.0,binh-tan,2.0,0.0,0.04,13,8,1,0
3.8,96.0,3.0,2.0,binh-tan,1.0,0.0,0.04,13,8,0,1
3.3,28.0,3.0,3.0,binh-tan,3.0,0.0,0.12,13,8,1,0
3.4,50.0,2.0,2.0,binh-tan,2.0,0.0,0.07,13,8,0,0
5.5,80.0,4.0,3.0,binh-tan,3.0,1.0,0.07,13,8,0,1
5.0,80.0,4.0,3.0,binh-tan,3.0,1.0,0.06,13,8,0,1
5.68,68.0,4.0,4.0,binh-tan,4.0,0.0,0.08,13,8,0,1
3.8,61.0,3.0,2.0,binh-tan,2.0,0.0,0.06,13,8,0,0
3.1,36.0,2.0,3.0,binh-tan,2.0,1.0,0.09,13,8,0,1
2.25,54.0,3.0,3.0,binh-tan,3.0,0.0,0.04,13,8,0,0
3.9,52.0,4.0,2.0,binh-tan,2.0,1.0,0.08,13,8,1,0
2.95,32.0,2.0,2.0,binh-tan,2.0,0.0,0.09,13,8,0,0
3.4,70.0,3.0,2.0,binh-tan,2.0,0.0,0.05,13,8,0,0
4.8,66.0,3.0,2.0,binh-tan,2.0,0.0,0.07,13,8,0,0
3.3,32.0,2.0,2.0,binh-tan,2.0,1.0,0.1,13,8,0,1
3.2,32.0,2.0,2.0,binh-tan,2.0,1.0,0.1,13,8,0,1
5.8,86.0,4.0,4.0,binh-tan,4.0,1.0,0.07,13,8,0,1
3.15,36.0,3.0,2.0,binh-tan,2.0,1.0,0.09,13,8,0,1
3.2,77.0,3.0,2.0,binh-tan,2.0,0.0,0.04,13,8,0,0
5.2,53.0,2.0,2.0,binh-tan,2.0,0.0,0.1,13,8,1,0
4.99,62.0,3.0,3.0,binh-tan,3.0,1.0,0.08,13,8,1,0
6.3,94.0,4.0,4.0,binh-tan,3.0,1.0,0.07,13,8,0,1
3.6,74.0,3.0,2.0,binh-tan,2.0,0.0,0.05,13,8,0,1
6.5,92.0,5.0,4.0,binh-tan,3.0,1.0,0.07,13,8,0,1
3.55,74.0,3.0,2.0,binh-tan,2.0,1.0,0.05,13,8,0,1
5.68,115.0,4.0,3.0,binh-tan,3.0,1.0,0.05,13,8,1,0
2.9,40.0,2.0,2.0,binh-tan,2.0,0.0,0.07,13,8,0,1
27.68,250.0,6.0,4.0,binh-tan,5.0,0.0,0.11,13,8,1,0
5.7,56.0,5.0,4.0,binh-tan,4.0,1.0,0.1,13,8,0,1
5.7,58.0,4.0,5.0,binh-tan,3.0,1.0,0.1,13,8,0,1
3.2,53.0,2.0,2.0,binh-tan,2.0,0.0,0.06,13,8,0,0
3.5,85.0,3.0,4.0,binh-tan,3.0,1.0,0.04,13,8,0,1
3.9,75.0,2.0,2.0,binh-tan,2.0,0.0,0.05,13,8,0,1
7.0,68.0,5.0,6.0,binh-tan,5.0,0.0,0.1,13,8,0,1
9.6,87.0,5.0,6.0,binh-tan,5.0,0.0,0.11,13,8,0,1
6.38,110.0,5.0,4.0,binh-tan,5.0,1.0,0.06,13,8,0,1
17.38,410.0,18.0,18.0,binh-tan,4.0,1.0,0.04,13,8,0,1
6.48,86.0,4.0,4.0,binh-tan,4.0,1.0,0.08,13,8,1,0
5.5,76.0,5.0,5.0,binh-tan,5.0,1.0,0.07,13,8,0,0
4.55,64.9,1.0,1.0,binh-tan,3.0,0.0,0.07,13,8,0,0
3.2,37.0,3.0,3.0,binh-tan,3.0,1.0,0.09,13,8,0,1
5.2,68.0,4.0,3.0,binh-tan,4.0,1.0,0.08,13,8,0,1
5.2,66.0,3.0,2.0,binh-tan,2.0,0.0,0.08,13,8,0,1
5.3,65.0,3.0,2.0,binh-tan,2.0,1.0,0.08,13,8,0,0
4.3,39.0,2.0,2.0,binh-tan,2.0,0.0,0.11,13,8,0,1
8.38,72.0,4.0,4.0,binh-tan,4.0,0.0,0.12,13,8,1,0
4.5,60.0,2.0,2.0,binh-tan,2.0,0.0,0.08,13,8,1,0
8.5,132.0,4.0,3.0,binh-tan,3.0,0.0,0.06,13,8,0,1
3.18,78.0,4.0,3.0,binh-tan,2.0,1.0,0.04,13,8,0,1
6.0,50.0,4.0,4.0,binh-tan,4.0,0.0,0.12,13,8,0,1
5.8,80.0,2.0,3.0,binh-tan,2.0,0.0,0.07,13,8,0,1
4.95,60.0,2.0,2.0,binh-tan,2.0,0.0,0.08,13,8,0,1
4.8,56.0,3.0,3.0,binh-tan,3.0,0.0,0.09,13,8,0,1
3.7,48.0,2.0,2.0,binh-tan,2.0,0.0,0.08,13,8,0,1
32.0,240.0,6.0,7.0,binh-tan,3.0,1.0,0.13,13,8,0,0
8.5,132.0,3.0,2.0,binh-tan,2.0,0.0,0.06,13,8,0,1
6.28,90.0,3.0,4.0,binh-tan,5.0,1.0,0.07,13,8,1,0
6.0,90.0,5.0,6.0,binh-tan,5.0,1.0,0.07,13,8,0,1
3.0,48.0,2.0,2.0,binh-tan,2.0,0.0,0.06,13,8,0,0
5.9,60.0,4.0,4.0,binh-tan,4.0,0.0,0.1,13,8,0,1
5.65,54.0,3.0,3.0,binh-tan,3.0,0.0,0.1,13,8,0,1
6.2,66.0,5.0,6.0,binh-tan,4.0,1.0,0.09,13,8,0,1
7.88,100.0,4.0,3.0,binh-tan,3.0,1.0,0.08,13,8,0,1
6.8,72.0,4.0,4.0,binh-tan,3.0,0.0,0.09,13,8,1,0
6.4,72.0,5.0,5.0,binh-tan,4.0,1.0,0.09,13,8,0,1
10.0,86.0,12.0,12.0,binh-tan,5.0,1.0,0.12,13,8,1,0
1.7,30.0,3.0,2.0,binh-tan,2.0,0.0,0.06,13,8,0,1
7.0,100.0,2.0,2.0,binh-tan,2.0,0.0,0.07,13,7,0,0
7.2,93.0,5.0,6.0,binh-tan,4.0,0.0,0.08,13,7,0,1
6.8,70.0,4.0,4.0,binh-tan,4.0,0.0,0.1,13,7,0,1
96.0,858.0,35.0,36.0,binh-tan,4.0,0.0,0.11,13,7,1,0
4.79,40.0,4.0,4.0,binh-tan,4.0,0.0,0.12,13,7,0,1
7.8,107.0,4.0,4.0,binh-tan,4.0,0.0,0.07,13,7,0,1
3.2,43.9,2.0,2.0,binh-tan,2.0,0.0,0.07,13,7,0,1
4.0,60.0,3.0,3.0,binh-tan,2.0,0.0,0.07,13,7,0,0
6.0,60.0,3.0,5.0,binh-tan,3.0,0.0,0.1,13,7,0,0
5.1,50.0,4.0,4.0,binh-tan,4.0,0.0,0.1,13,7,0,1
3.45,36.0,2.0,2.0,binh-tan,2.0,0.0,0.1,13,7,0,1
3.3,34.0,2.0,2.0,binh-tan,2.0,0.0,0.1,13,7,0,1
5.3,80.0,6.0,5.0,binh-tan,5.0,0.0,0.07,13,7,0,0
3.2,52.0,2.0,2.0,binh-tan,2.0,1.0,0.06,13,7,0,1
3.25,48.0,2.0,2.0,binh-tan,2.0,0.0,0.07,13,7,1,0
6.5,120.0,5.0,6.0,binh-tan,3.0,0.0,0.05,13,7,0,1
4.7,60.0,4.0,4.0,binh-tan,4.0,0.0,0.08,13,7,1,0
7.9,288.0,12.0,12.0,binh-tan,3.0,0.0,0.03,13,7,0,1
5.8,72.0,4.0,4.0,binh-tan,3.0,0.0,0.08,13,7,1,0
6.5,64.0,3.0,3.0,binh-tan,3.0,0.0,0.1,13,7,1,0
6.0,74.0,4.0,4.0,binh-tan,4.0,0.0,0.08,13,7,1,0
5.3,80.0,4.0,4.0,binh-tan,3.0,0.0,0.07,13,7,0,1
3.8,62.0,3.0,2.0,binh-tan,2.0,0.0,0.06,13,7,0,1
3.4,38.0,2.0,2.0,binh-tan,2.0,0.0,0.09,13,7,0,1
2.15,73.2,3.0,3.0,binh-tan,2.0,0.0,0.03,13,7,0,0
5.8,90.0,4.0,3.0,binh-tan,5.0,1.0,0.06,13,7,0,1
3.3,33.0,2.0,2.0,binh-tan,3.0,1.0,0.1,13,7,0,1
3.4,36.0,2.0,2.0,binh-tan,2.0,0.0,0.09,13,7,0,1
4.4,68.0,2.0,2.0,binh-tan,4.0,1.0,0.06,13,7,0,1
4.8,98.0,3.0,3.0,binh-tan,2.0,1.0,0.05,13,7,0,1
4.4,85.0,4.0,3.0,binh-tan,2.0,0.0,0.05,13,7,1,0
3.7,48.0,2.0,2.0,binh-tan,2.0,0.0,0.08,13,7,0,1
5.0,100.0,6.0,5.0,binh-tan,5.0,1.0,0.05,13,7,0,1
6.0,64.0,4.0,4.0,binh-tan,4.0,0.0,0.09,13,7,1,0
4.1,40.0,2.0,2.0,binh-tan,2.0,0.0,0.1,13,7,0,0
5.8,145.0,15.0,15.0,binh-tan,2.0,0.0,0.04,13,7,0,0
3.3,56.0,2.0,2.0,binh-tan,2.0,1.0,0.06,13,7,0,1
3.4,52.0,3.0,2.0,binh-tan,2.0,1.0,0.07,13,7,0,0
5.6,46.0,4.0,3.0,binh-tan,4.0,0.0,0.12,13,6,0,1
3.9,110.0,4.0,4.0,binh-tan,4.0,1.0,0.04,13,6,0,1
5.08,77.0,5.0,5.0,binh-tan,4.0,0.0,0.07,13,6,0,1
3.9,60.0,2.0,2.0,binh-tan,2.0,0.0,0.06,13,6,0,0
5.9,90.0,7.0,3.0,binh-tan,3.0,1.0,0.07,13,3,0,1
9.0,205.0,4.0,3.0,binh-tan,4.0,1.0,0.04,13,6,0,1
5.6,68.0,4.0,4.0,binh-tan,4.0,0.0,0.08,13,6,0,1
4.35,70.0,3.0,3.0,binh-tan,3.0,1.0,0.06,13,6,0,1
13.9,344.0,5.0,4.0,binh-tan,1.0,0.0,0.04,13,6,0,0
4.9,80.0,4.0,4.0,binh-tan,3.0,1.0,0.06,13,6,1,0
6.4,66.0,5.0,5.0,binh-tan,4.0,0.0,0.1,13,6,0,1
9.2,152.0,5.0,5.0,binh-tan,4.0,0.0,0.06,13,6,0,1
4.19,48.0,2.0,2.0,binh-tan,2.0,0.0,0.09,13,6,0,1
6.1,76.0,3.0,3.0,binh-tan,4.0,0.0,0.08,13,6,0,1
5.3,76.0,3.0,3.0,binh-tan,4.0,0.0,0.07,13,6,0,1
7.2,120.0,5.0,6.0,binh-tan,3.0,0.0,0.06,13,6,0,1
6.8,72.0,13.0,5.0,binh-tan,4.0,0.0,0.09,13,6,0,1
4.5,65.0,4.0,5.0,binh-tan,3.0,1.0,0.07,13,6,0,1
3.6,46.0,3.0,2.0,binh-tan,2.0,0.0,0.08,13,6,0,1
4.2,70.0,3.0,2.0,binh-tan,3.0,1.0,0.06,13,6,0,1
4.1,40.0,3.0,2.0,binh-tan,3.0,1.0,0.1,13,6,0,1
3.8,40.0,2.0,2.0,binh-tan,2.0,0.0,0.1,13,6,1,0
5.9,96.0,4.0,4.0,binh-tan,4.0,0.0,0.06,13,6,0,1
3.5,90.0,4.0,3.0,binh-tan,3.0,1.0,0.04,13,6,0,1
3.8,44.0,3.0,4.0,binh-tan,3.0,1.0,0.09,13,6,1,0
19.0,180.0,9.0,9.0,binh-tan,6.0,0.0,0.11,13,6,0,1
4.5,60.0,3.0,2.0,binh-tan,3.0,1.0,0.08,13,6,0,0
4.7,50.0,3.0,3.0,binh-tan,3.0,1.0,0.09,13,6,0,1
2.9,56.0,1.0,1.0,binh-tan,3.0,1.0,0.05,13,6,0,1
4.7,113.0,4.0,2.0,binh-tan,4.0,1.0,0.04,13,6,0,1
3.95,60.0,2.0,2.0,binh-tan,2.0,0.0,0.07,13,6,0,0
5.99,57.0,5.0,5.0,binh-tan,4.0,1.0,0.11,13,6,0,1
3.35,40.0,2.0,2.0,binh-tan,2.0,1.0,0.08,13,6,0,1
5.8,85.0,3.0,3.0,binh-tan,2.0,1.0,0.07,13,6,1,0
2.7,38.0,2.0,2.0,binh-tan,3.0,1.0,0.07,13,6,0,1
3.65,64.0,3.0,2.0,binh-tan,2.0,0.0,0.06,13,6,0,0
4.1,56.0,2.0,2.0,binh-tan,2.0,1.0,0.07,13,6,0,1
4.35,55.0,4.0,5.0,binh-tan,5.0,1.0,0.08,13,6,0,1
3.05,45.0,2.0,1.0,binh-tan,2.0,1.0,0.07,13,6,0,1
29.0,330.0,4.0,4.0,binh-tan,2.0,0.0,0.09,13,6,1,0
8.5,70.0,4.0,4.0,binh-tan,4.0,0.0,0.12,13,6,1,0
5.1,44.0,4.0,4.0,binh-tan,4.0,0.0,0.12,13,6,0,1
3.0,30.0,3.0,2.0,binh-tan,2.0,0.0,0.1,13,6,0,1
5.4,87.0,5.0,5.0,binh-tan,2.0,1.0,0.06,13,6,0,1
4.8,87.0,3.0,3.0,binh-tan,3.0,1.0,0.06,13,6,0,1
26.0,196.0,7.0,7.0,binh-tan,6.0,0.0,0.13,13,6,1,0
25.0,252.0,4.0,4.0,binh-tan,5.0,0.0,0.1,13,6,1,0
26.5,200.0,9.0,8.0,binh-tan,5.0,0.0,0.13,13,6,1,0
35.0,384.0,10.0,10.0,binh-tan,5.0,0.0,0.09,13,6,1,0
5.4,56.0,5.0,5.0,binh-tan,4.0,0.0,0.1,13,6,0,1
6.6,60.0,4.0,4.0,binh-tan,4.0,0.0,0.11,13,6,0,1
4.0,61.0,3.0,4.0,binh-tan,3.0,1.0,0.07,13,6,1,0
7.5,76.0,3.0,3.0,binh-tan,4.0,0.0,0.1,13,6,1,0
5.6,85.0,3.0,4.0,binh-tan,3.0,0.0,0.07,13,6,0,1
3.57,44.0,2.0,2.0,binh-tan,2.0,0.0,0.08,13,6,0,1
4.65,40.0,4.0,4.0,binh-tan,4.0,0.0,0.12,13,6,0,1
4.8,60.0,3.0,4.0,binh-tan,5.0,1.0,0.08,13,6,1,0
5.1,48.0,4.0,3.0,binh-tan,4.0,0.0,0.11,13,6,0,1
5.5,52.0,4.0,4.0,binh-tan,4.0,1.0,0.11,13,6,0,1
2.2,18.0,2.0,3.0,binh-tan,3.0,1.0,0.12,13,6,0,1
4.5,56.0,2.0,2.0,binh-tan,2.0,1.0,0.08,13,6,0,1
5.5,50.0,3.0,3.0,binh-tan,3.0,0.0,0.11,13,6,0,1
3.5,36.0,2.0,2.0,binh-tan,2.0,0.0,0.1,13,6,0,1
5.9,50.0,4.0,4.0,binh-tan,4.0,0.0,0.12,13,6,0,1
3.05,32.0,1.0,2.0,binh-tan,2.0,1.0,0.1,13,6,0,0
2.3,26.0,2.0,2.0,binh-tan,2.0,0.0,0.09,13,6,0,1
5.2,41.0,3.0,2.0,binh-tan,2.0,0.0,0.13,13,6,1,0
4.8,100.0,4.0,3.0,binh-tan,3.0,0.0,0.05,13,6,0,0
3.75,60.0,2.0,2.0,binh-tan,2.0,0.0,0.06,13,6,0,1
5.45,60.0,4.0,4.0,binh-tan,5.0,1.0,0.09,13,6,0,1
6.1,80.0,4.0,4.0,binh-tan,5.0,1.0,0.08,13,5,0,1
6.1,76.0,6.0,3.0,binh-tan,4.0,1.0,0.08,13,6,0,1
5.5,48.0,3.0,3.0,binh-tan,3.0,0.0,0.11,13,6,0,1
4.8,60.0,3.0,4.0,binh-tan,5.0,1.0,0.08,13,6,1,0
4.1,60.0,3.0,3.0,binh-tan,3.0,1.0,0.07,13,5,0,0
2.6,45.0,3.0,2.0,binh-tan,2.0,0.0,0.06,13,5,0,0
4.9,43.0,4.0,4.0,binh-tan,5.0,1.0,0.11,13,5,0,0
4.5,64.0,2.0,2.0,binh-tan,3.0,0.0,0.07,13,5,0,1
4.5,64.0,2.0,2.0,binh-tan,3.0,1.0,0.07,13,5,0,1
1.6,21.0,3.0,7.0,binh-tan,4.0,1.0,0.08,13,5,0,1
4.4,49.0,3.0,4.0,binh-tan,3.0,1.0,0.09,13,5,0,0
2.5,30.0,2.0,3.0,binh-tan,4.0,1.0,0.08,13,5,0,1
4.8,87.0,3.0,3.0,binh-tan,3.0,1.0,0.06,13,5,0,0
4.0,50.0,3.0,3.0,binh-tan,3.0,1.0,0.08,13,5,0,1
4.4,47.0,4.0,3.0,binh-tan,4.0,1.0,0.09,13,5,0,0
6.0,66.0,3.0,2.0,binh-tan,3.0,1.0,0.09,13,5,0,0
3.5,48.0,4.0,3.0,binh-tan,4.0,1.0,0.07,13,5,0,0
4.4,47.0,4.0,3.0,binh-tan,4.0,1.0,0.09,13,5,0,1
